PID,score,SMILES,Ester_Groups,Benzene_Rings,Ether_Groups,Alkyl_Carbons,Hydroxyl_Groups,Mol_Weight
P110085,0.3301283292504706,*CCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,0,2,1,3,0,312.325
P020042,0.3296627898479476,*CC(*)c1ccc(CC)cc1,0,1,0,4,0,132.206
P020045,0.3295640549013913,*CC(*)c1ccc(CCCC)cc1,0,1,0,6,0,160.26000000000002
P040297,0.3293389329999717,*C(*)C(=O)OCCC,1,0,1,4,0,100.117
P070158,0.3289778942987554,*Oc1ccc(C(=O)OCCOC(=O)c2ccc(*)cc2)cc1,2,2,2,2,0,284.267
P372272,0.328697845683337,*Oc1ccc(NC(=O)c2ccc(*)cc2)cc1,0,2,0,0,0,211.22000000000003
P150007,0.327686180405247,*Oc1ccc(C(C)c2ccc(OC(*)=O)cc2)cc1,0,2,1,2,0,240.258
P110102,0.3262511965973669,*CCOC(=O)Nc1ccc(CCc2ccc(NC(=O)O*)cc2)cc1,0,2,1,4,0,326.35200000000003
P370078,0.3258717154287551,*Oc1cccc(NC(=O)c2ccc(C(=O)Nc3ccc(*)cc3)cc2)c1,0,3,0,0,0,330.3430000000001
P070231,0.325871589509481,*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(*)cc3)c2)cc1,0,3,0,0,0,330.3430000000001
P410033,0.324406126673355,*CCCNC(=O)O*,0,0,0,3,0,101.10499999999999
P070283,0.3234072110475721,*COCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,2,2,3,2,0,300.26599999999996
P020105,0.3232171807470829,*CC(*)c1ccc(C(=O)c2ccc(C)cc2)cc1,0,2,0,3,0,222.287
P390233,0.3231148372481752,*OC(C)C(=O)OCC(*)=O,1,0,1,3,0,130.099
P010040,0.3230652481359573,*CC(*)CCCCCC,0,0,0,8,0,112.216
P010075,0.3228925078891037,*CCC(C)C(*)C,0,0,0,6,0,84.16199999999999
P044521,0.3216562704528392,*CC(*)(C#N)C(=O)OC(C)C,1,0,1,5,0,139.15399999999997
P402240,0.3212584525171268,*Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,0,3,0,0,0,342.35400000000004
P040181,0.319730309091189,*CC(*)C(=O)OCCCSCC,1,0,1,7,0,174.265
P312005,0.3192456168662728,*CCCCCC(*)CC,0,0,0,8,0,112.216
P312006,0.3192247905905177,*CCCCCC(*)CCC,0,0,0,9,0,126.243
P040003,0.3188196281152445,*CC(*)C(=O)OCC,1,0,1,4,0,100.11699999999999
P020080,0.3169252537711646,*CC(*)c1ccc(COCCCCCC)cc1,0,1,1,9,0,218.33999999999995
P190003,0.3145397807473123,*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,0,2,0,0,0,196.205
P373430,0.3145181301570691,*CCNC(=O)c1ccc(O*)cc1,0,1,0,2,0,163.176
P140012,0.3143592726875895,*OC(=O)c1ccc(Cc2ccc(C(*)=O)cc2)cc1,0,2,0,1,0,238.242
P020027,0.3141522860903088,*CC(*)c1ccccc1C(=O)Oc1ccccc1,1,2,1,2,0,224.259
P090176,0.3130514879024212,*OC(C)C(*)=O,0,0,0,2,0,72.06299999999999
P090163,0.3124581050178322,*CCCCCOC(=O)c1cccc(C(=O)O*)c1,1,1,1,5,0,234.251
P040193,0.3124228635875263,*CC(*)C(=O)Oc1cccc(C)c1,1,1,1,3,0,162.18799999999996
P080124,0.3114709743597941,*OC(=O)c1ccc(SCCCCSc2ccc(C(*)=O)cc2)cc1,0,2,0,4,0,344.457
P020094,0.3112097171136841,*CC(*)c1ccc(C(=O)OCCCC)cc1,1,1,1,6,0,204.26899999999995
P020060,0.3110715603327184,*CC(*)c1ccc(C#N)cc1,0,1,0,2,0,129.162
P340104,0.3093522588487137,*CC(*)C(=O)OCCCCC,1,0,1,7,0,142.198
P110086,0.3078013783030523,*CCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,0,2,1,4,0,326.35200000000003
P470029,0.3077728223632839,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,1,2,2,4,0,339.42300000000006
P390006,0.3074924987216054,*Oc1ccc(OC(=O)c2cccc(C(*)=O)c2)cc1,1,2,1,0,0,240.21400000000003
P070433,0.3066510329343948,*Oc1ccc(C(=O)OCCCOC(=O)c2ccc(*)cc2)cc1,2,2,2,3,0,298.294
P010008,0.3065590347864143,*CC(*)CC(C)C,0,0,0,6,0,84.16199999999999
P030104,0.3059743499792504,*CC(*)C(=O)c1ccc(CCC)cc1,0,1,0,5,0,174.24299999999997
P100098,0.305045227600966,*CCCCCNC(=O)c1ccc(C(=O)N*)cc1,0,1,0,5,0,232.28300000000002
P040007,0.3046650955103375,*CC(*)C(=O)OCC(C)C,1,0,1,6,0,128.17099999999996
P170009,0.3043445392388776,*O[Si](*)(CC)CC,0,0,0,4,0,102.209
P110103,0.3039242901863123,*CCOC(=O)Nc1ccc(CCCc2ccc(NC(=O)O*)cc2)cc1,0,2,1,5,0,340.379
P150074,0.3037125698669037,*Oc1ccc(C(C)c2ccc(OC(*)=S)cc2)cc1,0,2,1,2,0,256.326
P030102,0.3035874694153715,*CC(*)C(=O)c1ccc(OC)cc1,0,1,1,3,0,162.188
P030023,0.3032431918793862,*CC(*)OCCCCCCCCCC,0,0,1,12,0,184.32299999999998
P090027,0.3031967001966151,*CCOC(=O)c1ccc(C(=O)O*)cc1,1,1,1,2,0,192.16999999999996
P010006,0.3017458284362425,*CC(*)C(C)C,0,0,0,5,0,70.13499999999999
P010012,0.3007383049716321,*CC(*)CCCCCCC,0,0,0,9,0,126.243
P020074,0.300485702196383,*CC(*)c1ccc(COC)cc1,0,1,1,4,0,148.205
P120008,0.2998984696633672,*CCCCCCCCCNC(=O)N*,0,0,0,9,0,184.28300000000002
P342004,0.2990642932220879,*CC(*)C(=O)OCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1,2,2,5,0,307.349
P020091,0.2983501424348503,*CC(*)c1ccc(C(=O)OCC)cc1,1,1,1,4,0,176.21499999999997
P070678,0.2975557155289594,*Oc1ccc(C(=O)c2cccc(C(=O)c3ccc(*)cc3)c2)cc1,0,3,0,0,0,300.313
P090527,0.2970526689059938,*Oc1ccc(-c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,1,3,1,0,0,316.312
P312007,0.2968978958773256,*CCCCCC(*)CCCC,0,0,0,10,0,140.27
P390365,0.2957969813808579,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccccc2)cc1,1,3,2,0,0,332.31100000000004
P020116,0.2950219573468072,*CC(*)c1ccc(OCCC(C)C)cc1,0,1,1,7,0,190.286
P044508,0.294910318685364,*CC(*)C(=O)O[Na],0,0,0,2,0,94.04499999999999
P040295,0.294152415943384,*C(*)C(=O)OCC,1,0,1,3,0,86.09
P090276,0.2927567552713558,*CCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1,2,1,2,0,268.268
P020104,0.2917341921551545,*CC(*)c1ccc(C(=O)c2ccccc2)cc1,0,2,0,2,0,208.26000000000002
P402398,0.29131560960484,*C(=O)c1ccc(N(*)CCCCCCC)cc1,0,1,0,7,0,217.31199999999995
P030115,0.2903785496059997,*CC(*)OC(=O)c1ccc(Cl)cc1,1,1,1,2,0,182.606
P090164,0.2901311748108549,*CCCCCCOC(=O)c1cccc(C(=O)O*)c1,1,1,1,6,0,248.278
P332023,0.2894930469888228,*/C(C)=C(/*)SCCCCCCCCCC,0,0,0,11,0,212.40199999999993
P040128,0.2881369024185104,*CC(*)C(=O)NC(C)C,0,0,0,5,0,113.15999999999998
P040011,0.2870253601093122,*CC(*)C(=O)OCCCCCC,1,0,1,8,0,156.225
P010020,0.2863664086741972,*CCCCCCCC(*)C,0,0,0,9,0,126.243
P370846,0.2860242578208138,*Oc1ccc(Oc2cccc(*)n2)cc1,0,1,1,0,0,185.18200000000002
P110087,0.2854745099472857,*CCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,0,2,1,5,0,340.3790000000001
P470030,0.2854458505692668,*O[Si](*)(C)CCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,1,2,2,5,0,353.45000000000005
P020049,0.2849101667192654,*CC(*)c1ccc(CCCCCC)cc1,0,1,0,8,0,188.314
P090353,0.2843342181095212,*SC(C)C(*)=O,0,0,0,2,0,88.131
P070434,0.2843240736917767,*Oc1ccc(C(=O)OCCCCOC(=O)c2ccc(*)cc2)cc1,2,2,2,4,0,312.32099999999997
P020095,0.2841957354259661,*CC(*)c1ccc(C(=O)OCC(C)C)cc1,1,1,1,6,0,204.26899999999998
P030100,0.283746244182079,*CC(*)C(=O)c1ccc(CC)cc1,0,1,0,4,0,160.21599999999998
P390319,0.282317040539226,*CCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,1,3,1,2,0,344.366
P110104,0.2815973492078913,*CCOC(=O)Nc1ccc(CCCCc2ccc(NC(=O)O*)cc2)cc1,0,2,1,6,0,354.406
P040186,0.280942123624999,*CC(*)C(=O)OCCCCCCSCC#N,1,0,1,9,0,227.32899999999998
P090134,0.2808697826863255,*CCCOC(=O)c1ccc(C(=O)O*)cc1,1,1,1,3,0,206.19699999999997
P010013,0.2784113557402086,*CC(*)CCCCCCCC,0,0,0,10,0,140.27
P390060,0.2771844048851419,*Cc1ccc(COC(=O)Cc2ccc(C(=O)O*)cc2)cc1,1,2,1,3,0,282.29499999999996
P342450,0.2767373835655327,*CC(*)C(=O)OCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1,2,2,6,0,321.37600000000003
P370847,0.2755844239594709,*Oc1ccc(-c2ccc(Oc3cccc(*)n3)cc2)cc1,0,2,1,0,0,261.28000000000003
P180038,0.2741156435310684,*N=P(*)(Oc1ccc(C)cc1)Oc1ccc(C)cc1,0,2,0,2,0,259.245
P030112,0.2734720699124205,*CC(*)OC(=O)c1ccc(OC(=O)CCC)cc1,2,1,2,5,0,234.25099999999995
P040002,0.2734104084828235,*CC(*)C(=O)OC,1,0,1,3,0,86.08999999999999
P070321,0.273229089223945,*OC(*)CCCCCC,0,0,0,7,0,114.188
P070211,0.2727749803769187,*CCCNC(=O)c1ccc(C(=O)NCCCO*)cc1,0,1,0,6,0,262.3089999999999
P044290,0.2709459044934426,*CC(*)C(=O)OCCCCCC(=O)Oc1ccc(-c2ccc(C#N)cc2)cc1,2,2,2,7,0,363.41300000000007
P030135,0.2700675984404808,*CC(*)OC(=O)c1cccc(OC)c1,1,1,2,3,0,178.18699999999995
P090040,0.2692899170852404,*Oc1ccc(Cc2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,1,3,1,1,0,330.339
P390009,0.2669463754540749,*CCN(CCOC(=O)c1cccc(C(=O)O*)c1)c1ccccc1,1,2,1,4,0,311.337
P020096,0.2665560832334608,*CC(*)c1ccc(C(=O)OCCCCCC)cc1,1,1,1,8,0,232.32299999999992
P070329,0.2661881363206727,*CCOCCOC(=O)C(CCCCCCCCC)C(=O)O*,1,0,2,14,0,300.3949999999999
P140025,0.2658282945035467,*OC(=O)c1ccc(CCCCc2ccc(C(*)=O)cc2)cc1,0,2,0,4,0,280.323
P040278,0.265794175090531,*CC(*)C(=O)Oc1ccc(Cl)cc1,1,1,1,2,0,182.606
P040012,0.2646984814941331,*CC(*)C(=O)OCCCCCCC,1,0,1,9,0,170.25199999999998
P462256,0.2636541271626671,*c1ccc(-c2ccc(N(*)c3ccc(CCCC)cc3)cc2)cc1,0,3,0,4,0,299.417
P392169,0.2636508884086981,*CC(=O)NC(C)C(=O)O*,0,0,0,3,0,129.11499999999998
P110088,0.2631476525104599,*CCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,0,2,1,6,0,354.40600000000006
P390326,0.2628373556653459,*CCCCCOC(=O)c1ccc(/C=C/c2ccc(C(=O)O*)cc2)cc1,1,2,1,5,0,336.38700000000006
P070167,0.2619972530939403,*Oc1ccc(C(=O)OCCCCCOC(=O)c2ccc(*)cc2)cc1,2,2,2,5,0,326.34799999999996
P040199,0.261808756008594,*CC(*)C(=O)Oc1ccccc1C(=O)OCC,2,1,2,4,0,220.22399999999993
P030139,0.2607651104640305,*CC(*)OC(=O)c1ccc(C)cc1,1,1,1,3,0,162.188
P040217,0.2591649088434307,*CC(*)C(=O)N(C)C,0,0,0,4,0,99.133
P090029,0.2585429202137241,*CCCCOC(=O)c1ccc(C(=O)O*)cc1,1,1,1,4,0,220.224
P390380,0.2565324497307509,*Oc1ccc(OC(=O)Oc2ccc(C(*)=O)cc2)cc1,0,2,2,0,0,256.213
P020186,0.2562775837371058,*CC(*)c1ccc(C(=O)c2ccc(OC)cc2)cc1,0,2,1,3,0,238.286
P040008,0.2552710276737168,*CC(*)C(=O)OC(C)CC,1,0,1,6,0,128.17099999999996
P070305,0.2551342927331941,*Oc1ccc(Oc2ccc(OC(*)=O)cc2)cc1,0,2,2,0,0,228.203
P382410,0.2550163518296184,*c1cc(C(C(=O)OC)C(=O)OC)c(*)s1,2,0,2,3,0,212.22599999999997
P110100,0.2547367269950461,*Cc1cccc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)c1,0,3,1,3,0,388.4230000000001
P372879,0.2543906387668072,*Oc1ccc(C(=O)NNC(=O)c2ccc(*)cc2)cc1,0,2,0,0,0,254.24500000000003
P020090,0.2529409385208095,*CC(*)c1ccc(C(=O)OC)cc1,1,1,1,3,0,162.188
P312008,0.2522440552400888,*CCCCCC(*)CCCCCC,0,0,0,12,0,168.32399999999998
P462135,0.2516874347005394,*=Nc1ccc(Cc2ccc(NC(=*)c3ccccc3)cc2)cc1,0,3,0,1,0,284.362
P070232,0.2496294607896452,*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(*)cc3)cc2)cc1,0,3,0,0,0,330.343
P070271,0.2488746389696451,*CCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,2,2,2,2,0,284.26699999999994
P040296,0.2487431697486989,*C(*)C(=O)OC,1,0,1,2,0,72.063
P090429,0.2481031450926239,*CCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1,2,1,4,0,296.322
P040206,0.2480977580263313,*CC(*)C(=O)OCc1ccccc1,1,1,1,3,0,162.188
P342399,0.2453990039510622,*C(C)C(*)C(=O)OCCC,1,0,1,6,0,128.171
P392170,0.2452026841265436,*OC(C)C(=O)NC(C)C(*)=O,0,0,0,4,0,143.14199999999997
P140014,0.2435014337257535,*OC(=O)c1ccc(CCCCCc2ccc(C(*)=O)cc2)cc1,0,2,0,5,0,294.34999999999997
P040013,0.2423715390897388,*CC(*)C(=O)OCCCCCCCC,1,0,1,10,0,184.27899999999997
P020084,0.2419816122105919,*CC(*)c1ccc(C(=O)N(C)C)cc1,0,1,0,4,0,175.231
P110092,0.240820856002707,*CCCCCCOC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1,0,2,1,7,0,368.4330000000001
P070168,0.2396701376912828,*Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(*)cc2)cc1,2,2,2,6,0,340.37499999999994
P390320,0.2376632707032278,*CCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,1,3,1,4,0,372.4200000000001
P090031,0.2362158928629161,*CCCCCOC(=O)c1ccc(C(=O)O*)cc1,1,1,1,5,0,234.251
P040194,0.2361807121923563,*CC(*)C(=O)Oc1ccc(C)cc1,1,1,1,3,0,162.188
P372586,0.2353648431628697,*Oc1cccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)c1,0,3,1,0,0,288.302
P330165,0.2348414028989619,*/C=C/C(C(=O)OCc1ccccc1)C(*)C(=O)OCc1ccccc1,2,2,2,4,0,322.36
P010042,0.2337575165131686,*CC(*)CCCCCCCCCC,0,0,0,12,0,168.32399999999998
P342207,0.2320835924123721,*CC(*)C(=O)OCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1,2,2,8,0,349.43000000000006
P090187,0.2319243517036817,*CC(C)C(=O)O*,0,0,0,3,0,86.08999999999999
P090413,0.2312503837534556,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1,1,2,1,0,0,240.21400000000003
P020117,0.2295434712917596,*CC(*)c1ccc(Oc2ccccc2)cc1,0,2,1,2,0,196.24900000000002
P030026,0.2292820960512643,*CC(*)OC(=O)c1ccccc1,1,1,1,2,0,148.16099999999997
P370150,0.2283174491383774,*Oc1ccc(OC(=O)c2cccc(Oc3cccc(C(*)=O)c3)c2)cc1,1,3,2,0,0,332.3110000000001
P090498,0.2278051049238659,*Cc1ccc(COC(=O)c2cccc(C(=O)O*)c2)cc1,1,2,1,2,0,268.268
P070274,0.2265477268787266,*CCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,2,2,2,3,0,298.294
P090383,0.2257761789799544,*CCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1,2,1,5,0,310.34900000000005
P020008,0.224340751723175,*CC(*)c1ccccc1COC(C)C,0,1,1,6,0,176.259
P342401,0.2230720520051264,*C(C)C(*)C(=O)OCCCC,1,0,1,7,0,142.198
P462243,0.2227541307049564,*CCCCCCCCCCN/C(C)=N/*,0,0,0,11,0,196.33800000000002
P110004,0.2221730946873953,*CCOC(=O)NCCCCCCNC(=O)O*,0,0,1,8,0,230.26399999999995
P412224,0.2221730773616407,*CCCCOC(=O)NCCCCNC(=O)O*,0,0,1,8,0,230.26399999999995
P030120,0.221750053168248,*CC(*)OC(=O)c1ccc(OCC)cc1,1,1,2,4,0,192.21399999999997
P070666,0.2213135590319367,*Oc1ccc(C(=O)c2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,0,3,0,0,0,300.313
P140010,0.2211745862192854,*OC(=O)c1ccc(CCCCCCc2ccc(C(*)=O)cc2)cc1,0,2,0,6,0,308.37699999999995
P390218,0.220810569423786,*Oc1ccc(-c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,1,3,1,0,0,316.312
P040148,0.2200446679363517,*CC(*)C(=O)OCCCCCCCCC,1,0,1,11,0,198.30599999999995
P020043,0.2182254111613179,*CC(*)c1ccc(C(C)C)cc1,0,1,0,5,0,146.233
P090136,0.2173913919694808,*CC(C)C(C)COC(=O)c1ccc(C(=O)O*)cc1,1,1,1,6,0,248.278
P040198,0.2163996612498752,*CC(*)C(=O)Oc1ccccc1C(=O)OC,2,1,2,3,0,206.19699999999995
P320001,0.2161454967214048,*CC(*)c1ccc(C(=O)OCCN(CC)CC)cc1,1,1,1,8,0,247.33799999999994
P090032,0.2138889881601419,*CCCCCCOC(=O)c1ccc(C(=O)O*)cc1,1,1,1,6,0,248.278
P342398,0.2102124888860854,*C(C)C(*)C(=O)OCC,1,0,1,5,0,114.14399999999999
P312009,0.2075903468645241,*CCCCCC(*)CCCCCCCC,0,0,0,14,0,196.37799999999996
P332013,0.2051207126043603,*/C(=C(/*)c1ccc(CCCC)cc1)c1ccccc1,0,2,0,4,0,234.34200000000004
P040191,0.2046977900002806,*CC(*)C(=O)Oc1ccccc1,1,1,1,2,0,148.16099999999997
P070277,0.2042208026998774,*CCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,2,2,2,4,0,312.32099999999997
P090300,0.2034491958644868,*CCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1,2,1,6,0,324.37600000000003
P110008,0.1998461992499525,*CCCOC(=O)NCCCCCCNC(=O)O*,0,0,1,9,0,244.29099999999994
P030108,0.1995563071257108,*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,2,1,2,3,0,206.19699999999997
P040201,0.1943293557607422,*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,2,1,2,4,0,220.22399999999993
P040205,0.1942579202854442,*CC(*)C(=O)Oc1ccc(-c2ccccc2)cc1,1,2,1,2,0,224.25900000000001
P030136,0.1938254441994067,*CC(*)OC(=O)c1ccc(OC)cc1,1,1,2,3,0,178.18699999999998
P160005,0.1875287812187712,*CCN(*)C(=O)C(C)C,0,0,0,5,0,113.15999999999997
P070279,0.1818937639355811,*CCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,2,2,2,5,0,326.348
P090631,0.1811223951874105,*CCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1,2,1,7,0,338.4030000000001
P373740,0.1795933068370822,*CCCOC(=O)C(C)O*,1,0,1,5,0,130.14299999999997
P150009,0.1789947313592384,*Oc1ccc(C(c2ccc(OC(*)=O)cc2)C(C)C)cc1,0,2,1,4,0,268.31199999999995
P110013,0.1775192101737359,*CCCCOC(=O)NCCCCCCNC(=O)O*,0,0,1,10,0,258.3179999999999
P110206,0.1775192068597614,*CCCCCCOC(=O)NCCCCNC(=O)O*,0,0,1,10,0,258.318
P070269,0.1770711640048667,*COc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,2,2,2,1,0,270.24
P040211,0.1742085780991257,*CC(*)C(=O)OCc1ccc(C#N)cc1,1,1,1,3,0,187.19799999999998
P030121,0.1739842181488637,*CC(*)OC(=O)c1ccc(CC)cc1,1,1,1,4,0,176.21499999999997
P342003,0.1725677693141801,*CC(*)C(=O)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,1,2,1,2,0,286.714
P030101,0.1723088174594917,*CC(*)C(=O)c1ccc(C(C)C)cc1,0,1,0,5,0,174.24299999999997
P402037,0.1721519711498335,*/N=N/c1ccc(C(=O)NCCCCNC(=O)c2ccc(*)cc2)cc1,0,2,0,4,0,322.368
P392077,0.171046432833554,*CCCCOC(=O)c1ccc(N/C=N/c2ccc(C(=O)O*)cc2)cc1,1,2,1,4,0,338.36300000000006
P340064,0.1695313450786109,*CC(*)C(=O)OCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,2,2,4,5,0,342.3470000000001
P462493,0.1692554981020089,*CCCN(C)c1ccc(C(=O)c2ccc(N(*)C)cc2)cc1,0,2,0,5,0,280.371
P040197,0.1692411120118315,*CC(*)C(=O)Oc1ccc(OC)cc1,1,1,2,3,0,178.18699999999998
P020085,0.1671318524516465,*CC(*)c1ccc(C(=O)N(CC)CC)cc1,0,1,0,6,0,203.28499999999997
P030045,0.1666195229424636,*CC(*)OC(C)C,0,0,1,5,0,86.134
P070282,0.1595668401127092,*CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,2,2,2,6,0,340.37500000000006
P070466,0.1591227001270464,*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,0,3,1,0,0,288.302
P070466,0.1591227001270464,*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1,0,3,1,0,0,288.302
P090367,0.1587954064686304,*CCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,1,2,1,8,0,352.4300000000001
P110006,0.1551924692202115,*CCOC(=O)NCCCCCCCCCNC(=O)O*,0,0,1,11,0,272.34499999999997
P110020,0.1551924176784516,*CCCCCOC(=O)NCCCCCCNC(=O)O*,0,0,1,11,0,272.34499999999997
P150077,0.155021083700833,*Oc1ccc(C(c2ccc(OC(*)=S)cc2)C(C)C)cc1,0,2,1,4,0,284.38
P070627,0.1520754098878099,*Oc1ccc(Oc2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,1,3,2,0,0,332.31100000000004
P370151,0.1520754093164649,*Oc1cccc(OC(=O)c2ccc(Oc3ccc(C(*)=O)cc3)cc2)c1,1,3,2,0,0,332.31100000000004
P040200,0.1489201719851306,*CC(*)C(=O)Oc1cccc(C(=O)OC)c1,2,1,2,3,0,206.19699999999995
P040208,0.14622187684307,*CC(*)C(=O)Oc1cccc(N(C)C)c1,1,1,1,4,0,191.22999999999996
P044512,0.141324374978119,*CCC(C(=O)OC)C(*)C(=O)OC,2,0,2,6,0,172.17999999999998
P110007,0.1328656110925684,*CCOC(=O)NCCCCCCCCCCNC(=O)O*,0,0,1,12,0,286.37199999999996
P110027,0.13286554127693,*CCCCCCOC(=O)NCCCCCCNC(=O)O*,0,0,1,12,0,286.37199999999996
P040204,0.130946884966447,*CC(*)C(=O)Oc1ccc(C(=O)OCCCC)cc1,2,1,2,6,0,248.27799999999993
P040210,0.1308085716207015,*CC(*)C(=O)Oc1ccc(C#N)cc1,1,1,1,2,0,173.171
P040203,0.1180872765906377,*CC(*)C(=O)Oc1ccc(C(=O)OCC)cc1,2,1,2,4,0,220.22399999999996
P110029,0.1105386485979574,*CCCCCCCOC(=O)NCCCCCCNC(=O)O*,0,0,1,13,0,300.399
P020021,0.1094543842792759,*CC(*)c1ccccc1C(=O)OC(C)C,1,1,1,5,0,190.24199999999996
P010044,0.099796210931246,*CC(*)CCCCCCCCCCCCCCCC,0,0,0,18,0,252.4859999999999
P110030,0.0882117239874354,*CCCCCCCCOC(=O)NCCCCCCNC(=O)O*,0,0,1,14,0,314.426
P040202,0.072678018295926,*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,2,1,2,3,0,206.19699999999997
P110033,0.0658847384424544,*CCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,0,0,1,15,0,328.45300000000003
P030132,0.0625468095037959,*CC(*)OC(=O)c1ccc(C(C)C)cc1,1,1,1,5,0,190.242
P342351,0.047365527834046,*CC(*)C(=O)Oc1ccc(C(=O)OCc2ccccc2)cc1,2,2,2,3,0,282.29499999999996
P040005,-3.2361777702050176e-08,*CC(*)C(=O)OC(C)C,1,0,1,5,0,114.14399999999998
P020093,-0.0204694776403803,*CC(*)c1ccc(C(=O)OC(C)C)cc1,1,1,1,5,0,190.242
P342159,-0.0246672067754274,*C(*)C(=O)OC(C)C,1,0,1,4,0,100.11699999999999
P462093,-0.0528898557588152,*N=P(*)(Oc1ccc(C(=O)OC)cc1)Oc1ccc(C(=O)OC)cc1,2,2,2,2,0,347.2630000000001
P342400,-0.1086071352618587,*C(C)C(*)C(=O)OC(C)C,1,0,1,6,0,128.17099999999996
